ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (observed),Juneteenth National Independence Day (observed)_lower,Juneteenth National Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-02-08,129.4721408820184,132.32850383906867,141.03409750121816,129.4721408820184,129.4721408820184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.282540592998147,7.282540592998147,7.282540592998147,0.011747368328191947,0.011747368328191947,0.011747368328191947,0.0,0.0,0.0,-0.02630716485139102,-0.02630716485139102,-0.02630716485139102,7.297100389521345,7.297100389521345,7.297100389521345,0.0,0.0,0.0,136.75468147501655
2021-02-09,129.4142331210568,132.1300903845994,141.2055890430419,129.4142331210568,129.4142331210568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.178377471345493,7.178377471345493,7.178377471345493,0.011747368328192601,0.011747368328192601,0.011747368328192601,0.0,0.0,0.0,0.0705278722739518,0.0705278722739518,0.0705278722739518,7.096102230743349,7.096102230743349,7.096102230743349,0.0,0.0,0.0,136.5926105924023
2021-02-10,129.35632536009524,131.73329179956878,140.99291245928535,129.35632536009524,129.35632536009524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8758265998551,6.8758265998551,6.8758265998551,0.011747368328191883,0.011747368328191883,0.011747368328191883,0.0,0.0,0.0,0.054011703400574755,0.054011703400574755,0.054011703400574755,6.810067528126334,6.810067528126334,6.810067528126334,0.0,0.0,0.0,136.23215195995033
2021-02-11,129.29841759913364,131.29559101457136,139.99296243748208,129.29841759913364,129.29841759913364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3546185221413,6.3546185221413,6.3546185221413,0.011747368328192535,0.011747368328192535,0.011747368328192535,0.0,0.0,0.0,-0.09775296194822539,-0.09775296194822539,-0.09775296194822539,6.4406241157613335,6.4406241157613335,6.4406241157613335,0.0,0.0,0.0,135.65303612127494
2021-02-12,129.24050983817202,130.71761274019622,139.83438873845282,129.24050983817202,129.24050983817202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.005012554340049,6.005012554340049,6.005012554340049,0.011747368328191779,0.011747368328191779,0.011747368328191779,0.0,0.0,0.0,0.0024550326329957324,0.0024550326329957324,0.0024550326329957324,5.990810153378862,5.990810153378862,5.990810153378862,0.0,0.0,0.0,135.24552239251207
2021-02-16,129.00887879432565,128.1335985240182,137.34391398536388,129.00887879432565,129.00887879432565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.577025548596198,3.577025548596198,3.577025548596198,0.011747368328191612,0.011747368328191612,0.011747368328191612,0.0,0.0,0.0,0.07052787227369964,0.07052787227369964,0.07052787227369964,3.4947503079943063,3.4947503079943063,3.4947503079943063,0.0,0.0,0.0,132.58590434292185
2021-02-17,128.95097103336406,127.4955525007682,136.2927072671578,128.95097103336406,128.95097103336406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7991936213095414,2.7991936213095414,2.7991936213095414,0.011747368328190896,0.011747368328190896,0.011747368328190896,0.0,0.0,0.0,0.054011703400732254,0.054011703400732254,0.054011703400732254,2.7334345495806183,2.7334345495806183,2.7334345495806183,0.0,0.0,0.0,131.7501646546736
2021-02-18,128.89306327240246,126.24373114424002,135.20642614781113,128.89306327240246,128.89306327240246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8492830938162428,1.8492830938162428,1.8492830938162428,0.011747368328191548,0.011747368328191548,0.011747368328191548,0.0,0.0,0.0,-0.09775296194810264,-0.09775296194810264,-0.09775296194810264,1.9352886874361535,1.9352886874361535,1.9352886874361535,0.0,0.0,0.0,130.7423463662187
2021-02-19,128.83515551144086,125.4009623560617,134.77798830315382,128.83515551144086,128.83515551144086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.124774730050867,1.124774730050867,1.124774730050867,0.0117473683281922,0.0117473683281922,0.0117473683281922,0.0,0.0,0.0,0.002455032633069277,0.002455032633069277,0.002455032633069277,1.1105723290896055,1.1105723290896055,1.1105723290896055,0.0,0.0,0.0,129.95993024149172
2021-02-22,128.66143222855607,122.82262031372854,131.54181249479373,128.66143222855607,128.66143222855607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4301007686658607,-1.4301007686658607,-1.4301007686658607,0.01174736832819279,0.01174736832819279,0.01174736832819279,0.0,0.0,0.0,-0.026307164851396166,-0.026307164851396166,-0.026307164851396166,-1.4155409721426573,-1.4155409721426573,-1.4155409721426573,0.0,0.0,0.0,127.2313314598902
2021-02-23,128.6035244675945,122.08063757975621,130.89610930560178,128.6035244675945,128.6035244675945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1565579371476065,-2.1565579371476065,-2.1565579371476065,0.011747368328192072,0.011747368328192072,0.011747368328192072,0.0,0.0,0.0,0.07052787227370848,0.07052787227370848,0.07052787227370848,-2.238833177749507,-2.238833177749507,-2.238833177749507,0.0,0.0,0.0,126.44696653044689
2021-02-24,128.5456167066329,121.11291331152427,129.9032216173148,128.5456167066329,128.5456167066329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.969517821145317,-2.969517821145317,-2.969517821145317,0.011747368328191317,0.011747368328191317,0.011747368328191317,0.0,0.0,0.0,0.05401170340049277,0.05401170340049277,0.05401170340049277,-3.035276892874001,-3.035276892874001,-3.035276892874001,0.0,0.0,0.0,125.57609888548758
2021-02-25,128.4877089456713,120.0717279463585,128.82423028906385,128.4877089456713,128.4877089456713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.881117482925273,-3.881117482925273,-3.881117482925273,0.01174736832819197,0.01174736832819197,0.01174736832819197,0.0,0.0,0.0,-0.09775296194816348,-0.09775296194816348,-0.09775296194816348,-3.7951118893053013,-3.7951118893053013,-3.7951118893053013,0.0,0.0,0.0,124.60659146274602
2021-02-26,128.42980116711556,119.63807187581725,128.56397389543528,128.42980116711556,128.42980116711556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.495097559850152,-4.495097559850152,-4.495097559850152,0.011747368328192622,0.011747368328192622,0.011747368328192622,0.0,0.0,0.0,0.0024550326331236084,0.0024550326331236084,0.0024550326331236084,-4.509299960811468,-4.509299960811468,-4.509299960811468,0.0,0.0,0.0,123.9347036072654
2021-03-01,128.25607783144838,117.45450369784936,126.86299407076069,128.25607783144838,128.25607783144838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.315967537897899,-6.315967537897899,-6.315967537897899,0.011747368328191803,0.011747368328191803,0.011747368328191803,0.0,0.0,0.0,-0.02630716485161288,-0.02630716485161288,-0.02630716485161288,-6.301407741374478,-6.301407741374478,-6.301407741374478,0.0,0.0,0.0,121.94011029355048
2021-03-02,128.19817005289264,116.999409811784,125.93211288714669,128.19817005289264,128.19817005289264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.679550491347283,-6.679550491347283,-6.679550491347283,0.011747368328191087,0.011747368328191087,0.011747368328191087,0.0,0.0,0.0,0.07052787227345633,0.07052787227345633,0.07052787227345633,-6.76182573194893,-6.76182573194893,-6.76182573194893,0.0,0.0,0.0,121.51861956154535
2021-03-03,128.14026227433692,116.52278907188182,126.06842985025563,128.14026227433692,128.14026227433692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.080920713788135,-7.080920713788135,-7.080920713788135,0.011747368328191737,0.011747368328191737,0.011747368328191737,0.0,0.0,0.0,0.05401170340025327,0.05401170340025327,0.05401170340025327,-7.146679785516581,-7.146679785516581,-7.146679785516581,0.0,0.0,0.0,121.05934156054879
2021-03-04,128.08235449578117,116.06497631549685,125.1797638452996,128.08235449578117,128.08235449578117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.539605567954654,-7.539605567954654,-7.539605567954654,0.01174736832819239,0.01174736832819239,0.01174736832819239,0.0,0.0,0.0,-0.09775296194810348,-0.09775296194810348,-0.09775296194810348,-7.453599974334742,-7.453599974334742,-7.453599974334742,0.0,0.0,0.0,120.54274892782652
2021-03-05,128.02444671722546,115.76437085269485,124.86169043278989,128.02444671722546,128.02444671722546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.667283832947829,-7.667283832947829,-7.667283832947829,0.011747368328191675,0.011747368328191675,0.011747368328191675,0.0,0.0,0.0,0.0024550326328354175,0.0024550326328354175,0.0024550326328354175,-7.681486233908855,-7.681486233908855,-7.681486233908855,0.0,0.0,0.0,120.35716288427763
2021-03-08,127.85072338155825,115.38742994775916,124.51896714932485,127.85072338155825,127.85072338155825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9128579005140764,-7.9128579005140764,-7.9128579005140764,0.011747368328192221,0.011747368328192221,0.011747368328192221,0.0,0.0,0.0,-0.026307164851501294,-0.026307164851501294,-0.026307164851501294,-7.898298103990768,-7.898298103990768,-7.898298103990768,0.0,0.0,0.0,119.93786548104418
2021-03-09,127.79281560300254,115.75966196859119,124.71800381985149,127.79281560300254,127.79281560300254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.740796445907862,-7.740796445907862,-7.740796445907862,0.011747368328191508,0.011747368328191508,0.011747368328191508,0.0,0.0,0.0,0.07052787227367789,0.07052787227367789,0.07052787227367789,-7.8230716865097305,-7.8230716865097305,-7.8230716865097305,0.0,0.0,0.0,120.05201915709468
2021-03-10,127.7349078244468,115.85363858338356,124.79487070861175,127.7349078244468,127.7349078244468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.614905448620937,-7.614905448620937,-7.614905448620937,0.01174736832819216,0.01174736832819216,0.01174736832819216,0.0,0.0,0.0,0.05401170340021229,0.05401170340021229,0.05401170340021229,-7.6806645203493416,-7.6806645203493416,-7.6806645203493416,0.0,0.0,0.0,120.12000237582586
2021-03-11,127.67700004589108,115.4433492338672,124.49899916895446,127.67700004589108,127.67700004589108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.562283907718064,-7.562283907718064,-7.562283907718064,0.011747368328191402,0.011747368328191402,0.011747368328191402,0.0,0.0,0.0,-0.09775296194828514,-0.09775296194828514,-0.09775296194828514,-7.4762783140979705,-7.4762783140979705,-7.4762783140979705,0.0,0.0,0.0,120.11471613817301
2021-03-12,127.61909226733536,115.91386541734236,124.7751972011912,127.61909226733536,127.61909226733536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.201565191835447,-7.201565191835447,-7.201565191835447,0.011747368328190688,0.011747368328190688,0.011747368328190688,0.0,0.0,0.0,0.002455032632908962,0.002455032632908962,0.002455032632908962,-7.215767592796546,-7.215767592796546,-7.215767592796546,0.0,0.0,0.0,120.41752707549992
2021-03-15,127.44536893166817,116.87742596150413,125.90173112221093,127.44536893166817,127.44536893166817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.177289346043857,-6.177289346043857,-6.177289346043857,0.011747368328192643,0.011747368328192643,0.011747368328192643,0.0,0.0,0.0,-0.026307164851618024,-0.026307164851618024,-0.026307164851618024,-6.162729549520431,-6.162729549520431,-6.162729549520431,0.0,0.0,0.0,121.26807958562432
2021-03-16,127.38747193686376,117.54605951780178,126.30434387199476,127.38747193686376,127.38747193686376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.661866516937344,-5.661866516937344,-5.661866516937344,0.011747368328191926,0.011747368328191926,0.011747368328191926,0.0,0.0,0.0,0.07052787227366258,0.07052787227366258,0.07052787227366258,-5.744141757539198,-5.744141757539198,-5.744141757539198,0.0,0.0,0.0,121.72560541992641
2021-03-17,127.32957494205935,117.76149869387488,126.45521994560096,127.32957494205935,127.32957494205935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.237546286263574,-5.237546286263574,-5.237546286263574,0.01174736832819258,0.01174736832819258,0.01174736832819258,0.0,0.0,0.0,0.05401170340044742,0.05401170340044742,0.05401170340044742,-5.303305357992214,-5.303305357992214,-5.303305357992214,0.0,0.0,0.0,122.09202865579577
2021-03-18,127.27167794725494,117.7843830293879,127.03004122850898,127.27167794725494,127.27167794725494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.932905373249186,-4.932905373249186,-4.932905373249186,0.011747368328191824,0.011747368328191824,0.011747368328191824,0.0,0.0,0.0,-0.09775296194822516,-0.09775296194822516,-0.09775296194822516,-4.846899779629153,-4.846899779629153,-4.846899779629153,0.0,0.0,0.0,122.33877257400576
2021-03-19,127.21378095245052,118.63969229633521,127.23864241669817,127.21378095245052,127.21378095245052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.36706690100366,-4.36706690100366,-4.36706690100366,0.011747368328191107,0.011747368328191107,0.011747368328191107,0.0,0.0,0.0,0.002455032632982512,0.002455032632982512,0.002455032632982512,-4.381269301964833,-4.381269301964833,-4.381269301964833,0.0,0.0,0.0,122.84671405144687
2021-03-22,127.0400899680373,119.38186527826934,128.7012214015468,127.0400899680373,127.0400899680373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.99993562023374,-2.99993562023374,-2.99993562023374,0.011747368328191695,0.011747368328191695,0.011747368328191695,0.0,0.0,0.0,-0.026307164851606436,-0.026307164851606436,-0.026307164851606436,-2.9853758237103256,-2.9853758237103256,-2.9853758237103256,0.0,0.0,0.0,124.04015434780355
2021-03-23,126.98219297323287,119.777870522324,128.97328321578485,126.98219297323287,126.98219297323287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.454028850823206,-2.454028850823206,-2.454028850823206,0.011747368328190939,0.011747368328190939,0.011747368328190939,0.0,0.0,0.0,0.07052787227364732,0.07052787227364732,0.07052787227364732,-2.536304091425045,-2.536304091425045,-2.536304091425045,0.0,0.0,0.0,124.52816412240966
2021-03-24,126.92429597842846,120.6884282413103,129.61872393436866,126.92429597842846,126.92429597842846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.035915830699893,-2.035915830699893,-2.035915830699893,0.011747368328191591,0.011747368328191591,0.011747368328191591,0.0,0.0,0.0,0.054011703400604925,0.054011703400604925,0.054011703400604925,-2.10167490242869,-2.10167490242869,-2.10167490242869,0.0,0.0,0.0,124.88838014772857
2021-03-25,126.86639898362405,120.34132656182184,129.70805103736558,126.86639898362405,126.86639898362405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7702725524965803,-1.7702725524965803,-1.7702725524965803,0.011747368328192244,0.011747368328192244,0.011747368328192244,0.0,0.0,0.0,-0.09775296194816516,-0.09775296194816516,-0.09775296194816516,-1.684266958876608,-1.684266958876608,-1.684266958876608,0.0,0.0,0.0,125.09612643112747
2021-03-26,126.80850198881964,121.40001154203513,129.9395658070305,126.80850198881964,126.80850198881964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2719807998051682,-1.2719807998051682,-1.2719807998051682,0.011747368328191529,0.011747368328191529,0.011747368328191529,0.0,0.0,0.0,0.002455032633036838,0.002455032633036838,0.002455032633036838,-1.2861832007663965,-1.2861832007663965,-1.2861832007663965,0.0,0.0,0.0,125.53652118901448
